Devices
1000
,,Myon - Voltage,,,,,,,,,,,,,
Frame,Sub Frame,GC-M,TA,SOL,VM,VL,RF,BF,ST,GLUT-M,Gracilis,EO,GC-L,Semimembranosus
7,3,0.0228882,0.00946045,0.0180054,0.0289917,0.0250244,-0.000915527,0.0149536,0.0338745,0.0112915,0.0546265,-0.043335,0.0457764,0.0161743
7,4,0.0283813,0.0241089,0.0241089,0.0286865,0.0186157,0.0210571,0.0143433,0.0195312,0.0146484,0.0570679,-0.0296021,0.0457764,0.0231934
8,0,0.0378418,0.0543213,0.039978,0.00762939,0.00396729,-0.0189209,0.00915527,0.017395,0.0747681,0.0405884,-0.027771,0.0088501,0.0332642
8,1,0.00946045,0.0439453,0.0448608,0.0244141,0.0186157,0.00762939,0.0158691,0.0222778,0.0164795,-0.00274658,-0.0476074,0.0442505,0.0582886
8,2,-0.0238037,0.0189209,0.0296021,0.0515747,0.0299072,0.0216675,0.0247192,0,0.00701904,0.0701904,-0.0204468,0.0253296,-0.020752
8,3,-0.0430298,0.0375366,0.0317383,0.0219727,0.0183105,0.0146484,0.0167847,0.0109863,-0.00457764,0.0408936,-0.0210571,0.0320435,0.0408936
8,4,0.00976562,0.0338745,0.0314331,-0.0283813,0.0308228,0.0192261,0.0164795,0.00640869,0.0192261,0.0268555,-0.0271606,0.0186157,0.0286865
9,0,-0.0567627,0.0323486,0.0234985,0.0204468,0.0341797,0.020752,0.0369263,0.0137329,0.0112915,0.0137329,-0.0265503,0.0228882,0.0134277
9,1,-0.0494385,0.0262451,0.0253296,0.0213623,0.010376,0.0286865,0.0378418,0.022583,0.0289917,-0.0320435,-0.015564,0.00396729,-0.0354004
9,2,-0.0473022,0.0326538,0.038147,0.0256348,0.0234985,-0.0164795,0.0088501,-0.00244141,-0.00671387,0.0384521,-0.0308228,0.000610352,0.0344849
9,3,0.0320435,0.0372314,0.0186157,0.0213623,0.00732422,-0.0210571,0.0283813,0.00823975,0.020752,0.0372314,-0.0250244,0.027771,0.0234985
9,4,0.0610352,0.0500488,0.03479,0.0262451,0.0177002,0.0357056,0.00610352,0.0137329,0.0772095,0.0305176,-0.0234985,0.0408936,0.0213623
10,0,0.0482178,0.0360107,0.03479,0.00152588,0.0119019,0.0271606,0.0183105,0.00640869,0.0299072,0.0296021,-0.0238037,0.0088501,0.022583
10,1,0.0424194,0.0360107,0.062561,0.0265503,0.0149536,0.0238037,-0.0088501,0.00762939,0.0234985,-0.0128174,-0.0259399,0.015564,-0.0561523
10,2,0.0762939,0.0445557,0.0296021,0.0280762,-0.0137329,0.0204468,0.0161743,0.00854492,0.0088501,0.0289917,-0.0357056,-0.00640869,0.0338745
10,3,0.0857544,0.0296021,0.0549316,0.0259399,0.0231934,0.0189209,-0.00457764,0.012207,0.0268555,0.0149536,-0.0314331,0.0134277,-0.0100708
10,4,0.0479126,0.0375366,0.0125122,0.0216675,0.0128174,0.00518799,0.0128174,0.0186157,0.00244141,0.0296021,-0.0354004,-0.0158691,0.038147
11,0,0.0305176,0.0119019,0.0323486,0.00946045,0.0286865,0.0253296,0.00854492,0.00518799,0.0213623,0.0387573,-0.0384521,0.0198364,0.027771
11,1,0.0500488,0.0253296,0.0198364,0.0317383,0.00305176,0.0161743,0.0201416,-0.043335,0.0250244,0.0332642,-0.0360107,0.00457764,0.0201416
11,2,-0.0210571,0.0384521,0.0241089,0.0164795,0.0088501,-0.00396729,0.0292969,0.0119019,0.0183105,0.0369263,-0.032959,0.0250244,-0.0012207
11,3,0.0616455,0.0488281,0.0357056,0.0177002,0.0265503,0.0247192,0.0234985,0.0720215,0.0299072,0.0274658,-0.0704956,0.0259399,0.0280762
11,4,0.0338745,0.0378418,-0.000305176,-0.0177002,0.0183105,0.0552368,0.0234985,0.0119019,0.0234985,0.0341797,-0.0192261,0.0131226,0.027771
12,0,0.0839233,0.0360107,0.0463867,0.00488281,0.015564,-0.000915527,0.0106812,0.0271606,0.00457764,0.0320435,-0.020752,-0.0582886,0.017395
12,1,0.0753784,0.0177002,0.0088501,0.00305176,0.0164795,0.0320435,0.0271606,0.00244141,0.0231934,0.00732422,-0.0192261,-0.151367,0.0125122
12,2,0.09552,0.0378418,0.0375366,0.0115967,0.0170898,0.0256348,0.00457764,-0.00183105,0.0234985,0.0402832,-0.0112915,-0.172424,0.0726318
12,3,0.0958252,0.0241089,0.0274658,0.0131226,-0.0213623,0.038147,-0.00732422,0.0125122,0.0296021,0.0332642,-0.0238037,-0.143433,0.0299072
12,4,0.0869751,0.0463867,0.0302124,0.00915527,-0.0308228,0.0439453,0.000305176,0.0149536,0.0222778,0.0186157,-0.0189209,-0.0653076,0.0274658
13,0,0.108032,0.0259399,0.03479,0.0268555,-0.0216675,0.0350952,-0.0219727,0.0210571,0.00915527,0.0204468,-0.0213623,0.0927734,0.0186157
13,1,0.0830078,0.0204468,0.00671387,0.00396729,-0.0445557,0.0143433,0.00183105,0.0360107,0.012207,0.0149536,-0.012207,0.0964355,0.0366211
13,2,0.0839233,0.0335693,0.0198364,0.0323486,-0.0305176,0.00427246,0.0216675,-0.0134277,0.0299072,0.0219727,-0.0289917,-0.292053,0.0436401
13,3,0.0866699,0.0372314,-0.000610352,-0.00427246,-0.0106812,0.00488281,0.0231934,0.00732422,0.0250244,0.0234985,-0.0387573,-0.0250244,0.0384521
13,4,0.0704956,0.0262451,0.050354,0.0274658,0.00854492,0.00793457,0.0247192,0.00946045,0.0457764,0.0119019,-0.038147,0.0814819,0.0323486
14,0,0.118408,0.0421143,0.0405884,0.022583,0.0369263,0.00610352,0.0219727,0.0271606,0.0363159,0.0112915,-0.0518799,0.09552,0.0314331
14,1,0.118103,0.027771,0.0265503,0.0521851,0.085144,0.00549316,0.0210571,0.022583,0.0183105,0.00732422,-0.0289917,0.161743,0.038147
14,2,0.0579834,0.0317383,0.0314331,0.00274658,0.088501,0,0.0152588,0.0213623,0.0286865,0.0222778,-0.0323486,0.0924683,0.0271606
14,3,0.0668335,0.072937,0.020752,0.0265503,0.137024,0.00946045,0.0186157,0.0393677,0.0332642,0.0323486,-0.0201416,0.0204468,0.0308228
14,4,0.0720215,0.0296021,0.0613403,0.0436401,0.0646973,0.0164795,-0.0131226,0.0158691,0.0109863,-0.0238037,-0.0320435,0.090332,0.020752
15,0,0.0363159,0.0234985,0.0335693,0.00823975,0.0405884,-0.00640869,0.0222778,0.0317383,0.0292969,0.0296021,-0.0384521,0.109253,0.0518799
15,1,0.0567627,0.0421143,0.0265503,0.0311279,0.0518799,0.00152588,0.0183105,0.0354004,0.010376,0.0256348,-0.0332642,0.152893,0.0289917
15,2,0.0454712,0.0427246,0.0112915,0.0115967,0.0274658,0.00915527,0.0280762,0.0317383,0.0134277,0.03479,-0.0631714,0.126038,0.0411987
15,3,0.101318,0.0393677,0.0210571,0.03479,0.0372314,0.0228882,0.0167847,0.0308228,0.0311279,0.0241089,-0.0305176,0.119019,0.0378418
15,4,0.0115967,0.0326538,0.0259399,0.0396729,0.012207,0.0170898,0.0158691,0.0402832,0.0140381,0.00610352,-0.0161743,0.12207,0.0299072
16,0,0.0125122,0.0360107,0.0338745,0.0231934,0.0149536,0.00793457,0.0231934,0.0177002,0.0109863,0.0149536,-0.0314331,0.126648,0.03479
16,1,0.0689697,0.0369263,0.0482178,0.0210571,0.017395,0.00305176,0.0164795,0.0189209,0.0112915,0.0183105,-0.00976562,0.104065,0.0259399
16,2,0.0268555,-0.00732422,0.0445557,0.0201416,0.0283813,0.0219727,0.0164795,0.000610352,-0.0012207,0.0100708,-0.0378418,0.0881958,0.0518799
16,3,-0.00183105,0.0393677,0.0845337,0.0177002,0.0186157,0.0204468,0.0198364,0.020752,0.0131226,0.00579834,-0.0314331,0.0958252,0.043335
16,4,0.0363159,0.0332642,0.0366211,0.0216675,0.0195312,0.00427246,0.0125122,0.00671387,0.0576782,-0.00427246,-0.0262451,0.0646973,0.0454712
17,0,0.0335693,0.0442505,0.0201416,0.0396729,0.00854492,0.0128174,0.0183105,-0.0140381,0.0183105,0.0204468,-0.017395,0.0854492,0.0210571
17,1,0.0271606,0.0372314,0.0344849,0.0369263,0.012207,0.0112915,0.0408936,0.0134277,0.0161743,-0.0213623,-0.00549316,0.0772095,0.0296021
17,2,0.0219727,0.00457764,0.0204468,0.0234985,0.0402832,0.027771,0.0180054,0.0195312,0.0161743,0.0363159,-0.00671387,0.0646973,0.0128174
17,3,-0.00183105,0.0115967,0.03479,0.0415039,0.0100708,0.0741577,0.0183105,0.0134277,-0.0131226,0.0268555,-0.0259399,0.0463867,0.0265503
17,4,-0.0323486,0.0714111,0.0317383,0.038147,0.090332,0.0280762,0.0128174,0.0283813,0.0170898,0.0228882,-0.0256348,-0.158386,0.0335693
18,0,-0.045166,0.0268555,0.0238037,0.0405884,0.032959,0.0186157,0.0180054,0.00488281,0.0241089,0.032959,-0.0250244,-0.151367,0.0296021
18,1,-0.0796509,0.0256348,0.0271606,0.0268555,0.027771,0.03479,0.0158691,0.00183105,0.062561,0.0262451,-0.0292969,0.10437,0.0369263
18,2,-0.0952148,0.0256348,0.0213623,0.0378418,0.0164795,0.0210571,0.0186157,0.00427246,0.0149536,0.0405884,-0.0268555,0.128784,0.0210571
18,3,-0.120239,0.0228882,0.00549316,0.0274658,0.0186157,0.00152588,0.0363159,0.00915527,-0.0216675,0.0140381,-0.0448608,0.0427246,0.0372314
18,4,-0.0918579,0.00762939,0.043335,0.0210571,0.00915527,0.00946045,0.0131226,-0.00762939,-0.0012207,0.0338745,-0.0296021,0.0680542,0.032959
19,0,-0.0619507,0.0311279,0.0115967,0.0296021,0.00579834,0.0326538,-0.000610352,0.0137329,0.0119019,0.0106812,-0.0274658,0.0585938,-0.00396729
19,1,0.0363159,0.0296021,0.0335693,0.0222778,0.03479,0.0354004,0.00732422,0.00305176,0.00854492,0.0106812,-0.0198364,0.0613403,0.0256348
19,2,0.00915527,0.0204468,0.0332642,0.0186157,0.0180054,0.0363159,0.0131226,0.00274658,0.00915527,0.0119019,-0.0561523,-0.0924683,-0.0204468
19,3,0.0439453,0.0323486,0.0283813,-0.022583,-0.0253296,0.038147,0.0332642,-0.00427246,0.0198364,0.0231934,-0.00213623,-0.223389,0.0253296
19,4,0.0604248,0.0296021,0.0363159,0.0613403,-0.0515747,0.0262451,0.0299072,0.00549316,-0.000915527,0.0354004,-0.03479,-0.151978,0.0299072
20,0,0.0796509,0.0466919,0.0265503,0.0723267,-0.0109863,0.0360107,0.0131226,0.0305176,0.00823975,0.0204468,-0.0247192,-0.0192261,0.0375366
20,1,0.0384521,0.0143433,0.0158691,0.0357056,-0.0506592,0.0445557,0.00915527,0.0366211,0.010376,0.0119019,-0.0216675,-0.0170898,0.0256348
20,2,0.0598145,0.0274658,0.0201416,0.0531006,0.00976562,0.0274658,0.0369263,0.00915527,0.00640869,-0.0186157,-0.0311279,-0.00335693,-0.0387573
20,3,0.0769043,-0.012207,0.0405884,0.022583,0.0592041,0.0341797,0.0305176,0.0125122,0.0125122,0.0299072,-0.0189209,0.0250244,0.0140381
20,4,0.111389,0.0195312,0.00152588,0.0363159,0.0454712,0.0708008,0.0198364,0.0308228,0.0146484,0.015564,-0.017395,-0.020752,0.0262451
21,0,0.108948,0.0259399,0.0335693,0.0402832,0.0845337,0.0244141,0.00976562,0.0378418,0.0186157,0.00701904,-0.0204468,0.0518799,0.0457764
21,1,0.0296021,0.0296021,0.00793457,0.0436401,0.131531,0.022583,-0.0335693,0.0354004,0.00946045,0.0646973,-0.0238037,0.00701904,-0.0299072
21,2,0.0430298,0.00518799,0.0088501,0.0442505,0.107422,0.0238037,0.0265503,0.0219727,0.0161743,0.0448608,-0.0134277,0.088501,0.0662231
21,3,-0.00946045,0.0198364,0.0177002,0.0466919,0.119629,0.0335693,-0.0146484,0.0167847,0.00244141,0.00152588,-0.0271606,0.107117,0.0439453
21,4,-0.00244141,0.0216675,0.0140381,0.043335,0.0933838,0.015564,0.0158691,0.0177002,0.0360107,0.0186157,-0.0286865,0.120239,0.0390625
22,0,-0.0445557,0.00793457,0.0112915,0.0250244,0.0476074,0.0195312,0.0195312,0.0219727,0.00701904,0.0265503,-0.0274658,0.104065,0.0427246
22,1,-0.0350952,-0.0323486,0.0238037,0.0308228,0.0479126,0.0280762,0.00915527,0.0137329,0.010376,0.0308228,-0.0366211,0.109253,0.0305176
22,2,-0.0650024,0.0234985,0.0198364,0.0411987,0.0265503,0.0308228,0.0292969,0.0161743,-0.0213623,0.0164795,-0.0259399,0.0906372,0.0259399
22,3,-0.113525,0.0186157,0.0247192,0.0384521,0.0286865,0.0265503,0.0219727,0.0186157,0.00457764,0.0198364,-0.0241089,0.0866699,0.0283813
22,4,-0.127869,0.0436401,0.0323486,0.0354004,0.0357056,0.0244141,0.0161743,0.0344849,0.0143433,-0.000915527,-0.0216675,0.115662,0.067749
23,0,-0.139465,0.0170898,0.0430298,0.0314331,0.0213623,0.0302124,0.0286865,0.00549316,0.017395,0.00671387,-0.0106812,0.0811768,0.0396729
23,1,-0.168457,0.0192261,0.0473022,0.0332642,0.0250244,0.0283813,0.0183105,0.0320435,0.0234985,-0.00274658,-0.0198364,0.0158691,0.00305176
23,2,-0.10376,0.012207,0.0137329,0.0308228,0.0137329,0.0213623,0.0158691,0.0195312,0.0241089,-0.00152588,-0.0228882,-0.0189209,0.0588989
23,3,0.0369263,0.0210571,0.050354,0.0268555,0.0393677,0.0326538,0.0286865,0.0152588,0.0161743,0.0357056,-0.015564,0.0695801,0.022583
23,4,0.161133,0.0286865,0.0488281,0.0231934,0.0256348,0.0134277,0.0241089,0.0296021,0.0128174,0.0177002,-0.0149536,0.0894165,-0.00488281
24,0,0.190735,0.017395,0.0601196,0.0866699,0.0213623,0.0106812,0.0384521,0.0320435,0.0292969,0.0210571,-0.0213623,0.0790405,0.0183105
24,1,0.229797,0.0186157,0.0558472,-0.00427246,0.00823975,0.0463867,0.0723267,0.0106812,0.0134277,0.00671387,-0.0177002,0.0613403,0.0167847
24,2,0.227661,0.0268555,0.0427246,0.0164795,0.0341797,0.0524902,0.00366211,0.0302124,0.00640869,0.0292969,-0.0164795,0.0650024,0.0231934
24,3,0.220337,0.0323486,-0.000610352,0.0192261,0.0350952,0.0137329,0.0146484,0.0350952,0.0244141,0.0177002,-0.00427246,0.0689697,0.0140381
24,4,0.114441,0.0411987,0.00518799,0.0271606,0.0317383,0.0427246,0.0186157,0.00976562,0.010376,0.0268555,0.00488281,0.0479126,0.0292969
25,0,0.0918579,0.0213623,0.0149536,0.022583,0.0326538,0.0302124,0.0119019,0.027771,0.0238037,0.00946045,-0.0210571,0.06073,0.0531006
25,1,0.0854492,-0.00762939,0.00518799,0.0317383,0.0866699,0.0384521,0.0305176,-0.0280762,0.0143433,0.00579834,-0.015564,0.0457764,0.0354004
25,2,0.0192261,0.0256348,-0.000610352,0.0405884,0.0302124,0.0344849,0.0125122,0.00640869,0.00427246,0.0222778,-0.0128174,0.0454712,0.0109863
25,3,0.0283813,0.0164795,-0.00305176,0.0234985,0.0320435,0.0619507,0.0177002,-0.00671387,0.0192261,0.0262451,0.00244141,0.038147,0.0735474
25,4,0.0427246,0.0387573,0.000305176,0.00854492,0.0296021,0.0363159,0.0201416,0.00244141,0.00976562,0.0134277,-0.0201416,-0.072937,0.00579834
26,0,0.0183105,0.0457764,0.0149536,0.017395,-0.0308228,0.0192261,0.0131226,0.0308228,0.0280762,0.0271606,-0.00976562,0.0164795,0.00793457
26,1,0.101929,0.032959,0.00915527,0.0143433,0.00366211,-0.000915527,0.0250244,-0.00610352,0.0250244,-0.0131226,-0.0088501,0.0302124,-0.0201416
26,2,0.0854492,-0.00152588,0.027771,0.0268555,0.0402832,0,0.0268555,-0.00549316,0.0177002,0.0192261,0.00244141,0.020752,0.00427246
26,3,0.038147,0.0531006,0.0247192,0.0396729,-0.0286865,0.000915527,0.0268555,0.0494385,0.0350952,-0.00427246,-0.00854492,-0.0170898,0.0137329
26,4,0.0338745,0.0332642,0.0311279,0.0332642,-0.0891113,0.0088501,0.022583,0.0183105,0.0177002,0.0119019,-0.0119019,0.0115967,0.0149536
27,0,0.0546265,0.0299072,0.0296021,0.015564,-0.00183105,0.00244141,0.0317383,0.06073,0.0280762,0.0183105,-0.0131226,-0.043335,0.00946045
27,1,0.0119019,0.0259399,0.0198364,0.0579834,0.00152588,0.0183105,0.0537109,0.0631714,0.0286865,0.0125122,-0.0216675,-0.032959,0.0299072
27,2,0.0604248,0.0320435,-0.00305176,0.039978,0.027771,0.00305176,0.0283813,0.0259399,0.0244141,0.0253296,-0.00549316,-0.0494385,0.0473022
27,3,0.0701904,0.0219727,-0.00488281,0.0204468,0.0332642,0.00701904,0.0424194,0.0411987,0.0265503,0.022583,-0.010376,0.0418091,0.00671387
27,4,0.0653076,0.0323486,0.0231934,0.0332642,0.0372314,0.03479,0.0387573,0.0378418,0.00305176,-0.00274658,-0.0183105,-0.108948,0.0296021
28,0,0.0656128,0.0299072,0.0311279,0.00915527,0.0585938,0.00823975,0.038147,0.0259399,0.0119019,0.0274658,-0.015564,-0.180664,0.045166
28,1,0.055542,0.0219727,0.0262451,-0.010376,0.0646973,0.0283813,-0.00183105,0.0537109,0.0216675,0.0106812,-0.020752,-0.109558,0.0280762
28,2,0.0585938,0.0396729,0.0292969,0.0164795,0.0448608,0.0305176,0.0457764,0.0341797,0.0204468,-0.00640869,-0.0198364,0.00518799,-0.0238037
28,3,0.0527954,0.0201416,0.0265503,0.0308228,0.0363159,0.0283813,0.0219727,0.0350952,0.0183105,-0.0134277,-0.0241089,-0.0195312,-0.0280762
28,4,0.0518799,0.0177002,0.0234985,0.03479,0.0314331,0.0881958,0.0387573,0.0326538,-0.020752,0.0234985,-0.00152588,-0.0131226,0.0228882
29,0,0.0592041,0.0204468,0.00793457,0.0189209,0.0570679,0.0540161,0.0268555,0.0372314,0.0161743,0.0198364,-0.0299072,-0.103455,0.0112915
29,1,0.000915527,0.0314331,0.0265503,0.022583,0.022583,0.0335693,0.0317383,-0.00732422,0.00244141,0.0170898,0.00732422,-0.0579834,0.0213623
29,2,-0.00823975,0.0283813,0.017395,0.0384521,0.0317383,0.0271606,0.0195312,0.0128174,0.0177002,-0.0112915,-0.0210571,-0.00396729,0.0259399
29,3,-0.0195312,-0.00946045,-0.00579834,0.0363159,0.0228882,0.0827026,0.0253296,0.0234985,0.0250244,0.0335693,-0.0149536,0.0524902,0.00915527
29,4,-0.00213623,0.0311279,0.0576782,-0.00946045,0.0192261,0.0280762,0.00396729,0.00915527,0.0143433,0.00396729,-0.0238037,0.0802612,0.0259399
30,0,-0.0088501,0.015564,0.0112915,0.0183105,0.0253296,0.015564,0.0354004,0.0259399,0.0186157,-0.0012207,-0.0143433,-0.0485229,0.0234985
30,1,-0.0216675,0.0198364,0.0274658,0.0100708,0.0296021,0.0219727,0.0317383,0.0466919,0.0259399,0.0177002,-0.020752,0.0216675,0.012207
30,2,-0.0344849,0.027771,0.0274658,0.032959,0.0378418,0.0274658,0.0317383,0.0299072,0.0259399,0.00579834,-0.0305176,0.0183105,0.03479
30,3,-0.0143433,0.027771,0.0302124,0.0198364,-0.0201416,0.0396729,0.0250244,-0.000305176,0.0280762,0.00915527,-0.0109863,0.0869751,0.0198364
30,4,-0.0012207,0.0662231,0.00732422,0.0292969,-0.00183105,0.0338745,0.0238037,0.0186157,0.0143433,-0.00152588,-0.0177002,0.0546265,0.0234985
31,0,-0.010376,0.0262451,0.0146484,0.0195312,-0.00640869,0.0445557,0.0210571,0.022583,0.0140381,0.0216675,-0.0222778,-0.0460815,0.0128174
31,1,0.0570679,0.020752,0.0244141,0.03479,-0.0265503,0.0350952,-0.00488281,0.0128174,0.00732422,-0.0265503,0.0189209,0.118408,0.055542
31,2,-0.0241089,0.0109863,0.022583,0.0256348,-0.0595093,0.0344849,-0.00732422,0.0134277,0.0314331,0.0585938,-0.0149536,0.126953,0.0268555
31,3,-0.0146484,0.0146484,0.00732422,0.0186157,-0.065918,0.0387573,0.0289917,0.0195312,0.0238037,0.000915527,-0.0170898,0.124817,-0.0106812
31,4,0.0427246,0.0247192,0.0125122,0.0350952,-0.0408936,0.0732422,0.0296021,0.017395,0.0195312,0.012207,-0.0140381,0.102844,0.0189209
32,0,-0.00976562,-0.0137329,0.0326538,0.0247192,-0.0262451,0.0231934,0.032959,0.0622559,0.0149536,0.0119019,-0.00793457,0.101929,0.00762939
32,1,-0.0183105,0.0106812,0.0817871,0.0445557,0.072937,0.00946045,0.0543213,0.0421143,0.0244141,-0.00488281,-0.017395,0.0982666,0.015564
32,2,-0.0183105,0.00305176,0.0442505,0.0427246,0.110474,0.0534058,0.0723267,0.0167847,-0.0088501,0.00793457,-0.0158691,0.0897217,0.0161743
32,3,-0.0186157,0.0183105,0.0326538,0.0195312,0.109863,0.0436401,0.0393677,0.0384521,0.0302124,0.00457764,-0.045166,0.0244141,0.0137329
32,4,0.000610352,0.0161743,0.0796509,0.0363159,0.154419,0.0674438,0.0418091,0.0317383,0.0299072,0.0152588,-0.0314331,0.0219727,0.0125122
33,0,-0.00732422,0.0299072,0.0286865,0.0283813,0.197754,0.0439453,0.0360107,0.0375366,0.0341797,0.00946045,-0.022583,0.0469971,0.00946045
33,1,0.00732422,0.0137329,0.0128174,0.0341797,0.145874,0.0241089,0.0283813,0.0262451,0.0250244,0.00976562,-0.0253296,0.0952148,0.00457764
33,2,0.000305176,-0.0366211,0.0271606,0.0354004,0.114441,0.0198364,0.0262451,0.0280762,0.0234985,0.0238037,-0.027771,0.093689,0.0170898
33,3,0.00305176,0.00244141,0.0164795,0.00976562,0.0601196,0.0360107,-0.0253296,0.0213623,0.0305176,0.101624,-0.0146484,0.0616455,-0.0363159
33,4,-0.0119019,0.0204468,-0.000610352,0.0189209,0.0631714,0.0357056,0.0354004,0.00488281,0.022583,0.0180054,-0.0137329,0.0436401,0.0256348
34,0,0.00274658,0.00305176,-0.027771,0.0296021,0.045166,0.0772095,0.0231934,0.0396729,0.0341797,0.0183105,-0.0146484,0.0512695,0.0106812
